ts_code,revenue,oper_cost
688272.SH,223610136.45,112674014.93
688272.SH,223610136.45,112674014.93
688272.SH,154231816.8,81841710.52
688272.SH,327322729.37,166292777.71
688272.SH,327322729.37,166292777.71
688272.SH,215908101.42,121913427.61
688272.SH,215908101.42,121913427.61
688272.SH,215908101.42,121913427.61
688272.SH,121310512.84,68009557.64
688272.SH,121310512.84,68009557.64
688272.SH,164901429.18,97369205.73
688272.SH,164901429.18,97369205.73
688272.SH,87680992.22,48232301.41
688272.SH,87680992.22,48232301.41
688272.SH,76108650.45,41074905.89
688272.SH,76108650.45,41074905.89
