ts_code,revenue,oper_cost
605033.SH,550436666.9,354285105.91
605033.SH,476180685.58,308659349.79
605033.SH,274579814.47,176478416.01
605033.SH,274579814.47,176478416.01
605033.SH,568518122.56,361863178.64
605033.SH,568518122.56,361863178.64
605033.SH,413400477.35,258292460.99
605033.SH,413400477.35,258292460.99
605033.SH,365409237.52,228868149.57
605033.SH,365409237.52,228868149.57
605033.SH,217820827.51,136681662.07
605033.SH,515708309.78,314166181.76
605033.SH,515708309.78,314166181.76
605033.SH,438559940.35,274345211.98
