ts_code,revenue,oper_cost
301193.SZ,905962048.95,729944307.15
301193.SZ,905962048.95,729944307.15
301193.SZ,579336464.83,464708292.93
301193.SZ,579336464.83,464708292.93
301193.SZ,1026272035.32,758149450.42
301193.SZ,1026272035.32,758149450.42
301193.SZ,740672576.42,546586281.53
301193.SZ,740672576.42,546586281.53
301193.SZ,443901868.84,330613571.72
301193.SZ,443901868.84,330613571.72
301193.SZ,1020484273.31,774204004.55
301193.SZ,1020484273.31,774204004.55
301193.SZ,948000935.98,777235714.32
301193.SZ,948000935.98,777235714.32
301193.SZ,807627118.57,644643510.56
