ts_code,revenue,oper_cost
688606.SH,996856109.41,325279559.32
688606.SH,996856109.41,325279559.32
688606.SH,635568050.34,181798985.31
688606.SH,288244908.06,82858299.82
688606.SH,1135553932.68,201560423.01
688606.SH,1135553932.68,201560423.01
688606.SH,610193160.03,93687237.48
688606.SH,610193160.03,93687237.48
688606.SH,487108185.42,66577240.63
688606.SH,487108185.42,66577240.63
688606.SH,67721952.62,18322407.73
688606.SH,241335531.91,91018250.23
688606.SH,241335531.91,91018250.23
688606.SH,179103493.54,68420477.5
688606.SH,184189597.81,68347107.98
688606.SH,184189597.81,68347107.98
688606.SH,129720267.67,47796254.19
688606.SH,129720267.67,47796254.19
