ts_code,revenue,oper_cost
920030.BJ,2033584635.28,1866041510.51
920030.BJ,2033584635.28,1866041510.51
920030.BJ,1361616788.67,1249240661.84
920030.BJ,710757911.74,652198423.04
920030.BJ,710757911.74,652198423.04
920030.BJ,2051491585.25,1864313411.46
920030.BJ,2051491585.25,1864313411.46
920030.BJ,342417670.44,314451760.78
920030.BJ,342417670.44,314451760.78
