ts_code,revenue,oper_cost
688659.SH,345254358.3,233769035.44
688659.SH,227464014.97,152732853.61
688659.SH,78576662.59,52030988.45
688659.SH,458392572.19,270667756.45
688659.SH,458392572.19,270667756.45
688659.SH,274875285.54,153338203.66
688659.SH,274875285.54,153338203.66
688659.SH,179237620.91,93632200.67
688659.SH,179237620.91,93632200.67
688659.SH,31660214.7,20278589.08
688659.SH,363187853.5,232605469.25
688659.SH,363187853.5,232605469.25
688659.SH,230107897.02,143445011.37
688659.SH,324190604.15,224246287.14
688659.SH,324190604.15,224246287.14
688659.SH,266914777.25,179197777.33
688659.SH,266914777.25,179197777.33
