ts_code,revenue,oper_cost
301135.SZ,750321322.83,612286389.7
301135.SZ,513934652.68,422417145.62
301135.SZ,279754063.65,231838420.16
301135.SZ,279754063.65,231838420.16
301135.SZ,1324061126.95,1066897831.94
301135.SZ,1324061126.95,1066897831.94
301135.SZ,929439554.63,742735991.83
301135.SZ,627428502.39,495847445.49
301135.SZ,276946759.5,220216613.09
301135.SZ,1090204135.66,846769269.72
301135.SZ,1090204135.66,846769269.72
301135.SZ,942883886.71,738539381.79
301135.SZ,942883886.71,738539381.79
301135.SZ,831405276.73,654712855.53
