ts_code,revenue,oper_cost
688499.SH,1657526587.98,1038035719.23
688499.SH,1657526587.98,1038035719.23
688499.SH,1047200683.8,636540727.31
688499.SH,523588033.44,334974743.15
688499.SH,523588033.44,334974743.15
688499.SH,1429965193.17,881837051.46
688499.SH,1429965193.17,881837051.46
688499.SH,966990456.78,604145945.12
688499.SH,966990456.78,604145945.12
688499.SH,502477180.89,347169499.29
688499.SH,502477180.89,347169499.29
688499.SH,173395082.6,109434471.53
688499.SH,888896902.76,536227368.2
688499.SH,888896902.76,536227368.2
688499.SH,671602820.5,387063480.56
