ts_code,revenue,oper_cost
688395.SH,360954554.26,244236590.88
688395.SH,360954554.26,244236590.88
688395.SH,236975292.07,156255030.43
688395.SH,95127924.33,59934477.69
688395.SH,402925066.41,258082099.17
688395.SH,402925066.41,258082099.17
688395.SH,186582755.58,115574175.07
688395.SH,186582755.58,115574175.07
688395.SH,49059455.57,30207153.46
688395.SH,281122605.68,170400196.36
688395.SH,281122605.68,170400196.36
688395.SH,222567997.5,137580008.89
688395.SH,222567997.5,137580008.89
688395.SH,171013867.95,109817536.44
688395.SH,171013867.95,109817536.44
