ts_code,revenue,oper_cost
688718.SH,275088004.24,171385361.56
688718.SH,191163274.95,118935223.99
688718.SH,94328782.6,58607386.13
688718.SH,313595097.19,197440397.96
688718.SH,313595097.19,197440397.96
688718.SH,218216547.24,138832694.26
688718.SH,218216547.24,138832694.26
688718.SH,139775294.93,89305041.72
688718.SH,139775294.93,89305041.72
688718.SH,51373453.06,33604515.43
688718.SH,360583583.57,214493226.99
688718.SH,360583583.57,214493226.99
688718.SH,327947788.53,204615597.88
688718.SH,327947788.53,204615597.88
