ts_code,revenue,oper_cost
300951.SZ,637403633.65,343499777.12
300951.SZ,637403633.65,343499777.12
300951.SZ,299900021.98,158983093.28
300951.SZ,140085737.13,63181210.07
300951.SZ,686402214.45,357541614.14
300951.SZ,686402214.45,357541614.14
300951.SZ,441665335.93,250196010.43
300951.SZ,441665335.93,250196010.43
300951.SZ,194250323.21,121218591.98
300951.SZ,194250323.21,121218591.98
300951.SZ,103610257.84,66711555.67
300951.SZ,505038946.58,286946201.47
300951.SZ,505038946.58,286946201.47
300951.SZ,392323319.07,211168226.65
300951.SZ,281395318.15,139883002.43
