ts_code,revenue,oper_cost
688628.SH,676959101.14,447382443.82
688628.SH,486810281.44,316246754.97
688628.SH,264626785.83,173317222.36
688628.SH,885563545.51,545075801.37
688628.SH,885563545.51,545075801.37
688628.SH,707870466.68,428243347.48
688628.SH,516835775.66,305895762.95
688628.SH,516835775.66,305895762.95
688628.SH,208894064.7,118604287.26
688628.SH,540037027.76,358336373.48
688628.SH,540037027.76,358336373.48
688628.SH,391132517.84,258548589.63
688628.SH,464239661.95,321728458.72
688628.SH,464239661.95,321728458.72
688628.SH,400810060.17,271983314.1
688628.SH,400810060.17,271983314.1
