ts_code,revenue,oper_cost
688325.SH,144681157.92,60904702.81
688325.SH,108974893.19,44890853.79
688325.SH,53387601.51,22308793.14
688325.SH,53387601.51,22308793.14
688325.SH,339183824.66,127801262.85
688325.SH,339183824.66,127801262.85
688325.SH,246447175.58,91053567.62
688325.SH,163933799.6,61120747.51
688325.SH,73575606.84,28303742.33
688325.SH,180117355.5,71385789.34
688325.SH,180117355.5,71385789.34
688325.SH,88736126.09,33938852.5
688325.SH,88736126.09,33938852.5
688325.SH,67262517.82,27031328.72
