ts_code,revenue,oper_cost
688163.SH,149434599.86,23419502.41
688163.SH,149434599.86,23419502.41
688163.SH,78210546.6,11758992.82
688163.SH,24903036.81,4196161.7
688163.SH,24903036.81,4196161.7
688163.SH,208693627.46,33944149.13
688163.SH,208693627.46,34055646.21
688163.SH,208693627.46,34055646.21
688163.SH,167970821.17,26504555.2
688163.SH,95919704.92,15211419.08
688163.SH,22226517.14,3874253.35
688163.SH,185562793.03,29547954.77
688163.SH,185562793.03,29547954.77
688163.SH,159165520.93,24376234.83
688163.SH,188097075.85,25958080.82
688163.SH,188097075.85,25958080.82
688163.SH,144330935.74,20659883.07
