ts_code,revenue,oper_cost
688171.SH,79448176.46,48312374.76
688171.SH,45216628.86,26866016.36
688171.SH,17933708.17,10903446.35
688171.SH,17933708.17,10903446.35
688171.SH,177561051.53,81583518.74
688171.SH,177561051.53,81583518.74
688171.SH,82620270.41,28496106.25
688171.SH,51518858.13,19311342.14
688171.SH,18858502.88,7036609.8
688171.SH,135898857.78,48559081.37
688171.SH,135898857.78,48559081.37
688171.SH,76741063.61,22723473.13
688171.SH,122388712.87,33218968.98
688171.SH,122388712.87,33218968.98
688171.SH,82329578.96,22089129.72
