ts_code,revenue,oper_cost
603511.SH,2466864233.35,783418439.96
603511.SH,2466864233.35,783418439.96
603511.SH,1733212172.26,534641424.65
603511.SH,895883346.37,259658037.43
603511.SH,3362232508.82,1110796691.92
603511.SH,3362232508.82,1110796691.92
603511.SH,2335969628.07,775629194.28
603511.SH,2335969628.07,775629194.28
603511.SH,787788671.17,253018595.78
603511.SH,3317961785.56,971033507.82
603511.SH,3317961785.56,971033507.82
603511.SH,3118576553.91,865168570.82
603511.SH,3118576553.91,865168570.82
