ts_code,revenue,oper_cost
688607.SH,250934141.22,133573886.08
688607.SH,177273445.86,95378232.65
688607.SH,88763204.08,47165597.5
688607.SH,339220790.01,191991784.28
688607.SH,339220790.01,191991784.28
688607.SH,228879089.29,130172514.41
688607.SH,122809435.68,72087399.33
688607.SH,122809435.68,72087399.33
688607.SH,41841807.86,24388745.29
688607.SH,234546235.56,131053538.35
688607.SH,234546235.56,131053538.35
688607.SH,138420020.55,76620434.29
688607.SH,212747574.35,114703321.84
688607.SH,212747574.35,114703321.84
688607.SH,198022617.51,114496858.38
688607.SH,198022617.51,114496858.38
