ts_code,revenue,oper_cost
301217.SZ,2760006408.29,2438524882.4
301217.SZ,1979297349.6,1689798753.85
301217.SZ,943263157.58,794990725.14
301217.SZ,943263157.58,794990725.14
301217.SZ,4081616147.98,3442682058.78
301217.SZ,4081616147.98,3442682058.78
301217.SZ,3071482963.07,2588281599.55
301217.SZ,1925945434.86,1626461762.52
301217.SZ,881382537.52,751101857.73
301217.SZ,2460005190.02,2250190854.4
301217.SZ,2460005190.02,2250190854.4
301217.SZ,1726241988.07,1591662378.08
301217.SZ,2399908987.89,2132584804.51
301217.SZ,2399908987.89,2132584804.51
301217.SZ,2411235107.76,2016869489.44
