ts_code,revenue,oper_cost
688209.SH,611094152.82,351068982.21
688209.SH,410399282.54,226043623.64
688209.SH,211147141.47,114352814.46
688209.SH,780718304.88,429881253.02
688209.SH,780718304.88,429881253.02
688209.SH,780718304.88,429881253.02
688209.SH,570345895.35,322164707.27
688209.SH,355870710.37,213066898.19
688209.SH,173924309.37,107637382.29
688209.SH,389268975.14,251193262.42
688209.SH,389268975.14,251193262.42
688209.SH,226719108.67,144120827.01
688209.SH,348047006.62,215362276.36
688209.SH,348047006.62,215362276.36
688209.SH,216676680.31,133390557.28
