ts_code,revenue,oper_cost
605122.SH,792012631.8,603982983.44
605122.SH,792012631.8,603982983.44
605122.SH,507715925.72,381035845.22
605122.SH,222446501.86,162194666.28
605122.SH,222446501.86,162194666.28
605122.SH,1179334181.49,779422873.53
605122.SH,1179334181.49,779422873.53
605122.SH,835405488.86,557161012.36
605122.SH,835405488.86,557161012.36
605122.SH,500756572.96,329181712.33
605122.SH,500756572.96,329181712.33
605122.SH,147518963.0,99254036.16
605122.SH,1525576954.27,1101223714.17
605122.SH,1525576954.27,1101223714.17
605122.SH,1452060178.44,1152838942.09
605122.SH,1452060178.44,1152838942.09
605122.SH,928254896.07,765099535.64
605122.SH,928254896.07,765099535.64
