ts_code,revenue,oper_cost
605011.SH,2147118185.36,1830512617.76
605011.SH,1391879302.02,1167934442.55
605011.SH,627518148.17,534840399.99
605011.SH,627518148.17,534840399.99
605011.SH,2088179458.42,1704151000.81
605011.SH,2088179458.42,1704151000.81
605011.SH,1485217895.89,1229034647.3
605011.SH,1485217895.89,1229034647.3
605011.SH,913291921.23,769506858.34
605011.SH,913291921.23,769506858.34
605011.SH,389036509.99,342848628.26
605011.SH,2002067484.62,1686425261.59
605011.SH,2002067484.62,1686425261.59
605011.SH,1945367455.24,1671422089.0
605011.SH,1945367455.24,1671422089.0
