ts_code,revenue,oper_cost
003040.SZ,848442390.89,635785253.37
003040.SZ,848442390.89,635785253.37
003040.SZ,490105800.92,343877665.58
003040.SZ,277671506.79,198073655.64
003040.SZ,277671506.79,198073655.64
003040.SZ,1025155857.95,679670188.09
003040.SZ,1025155857.95,679670188.09
003040.SZ,656787018.2,429289555.89
003040.SZ,656787018.2,429289555.89
003040.SZ,460761494.69,299446820.97
003040.SZ,460761494.69,299446820.97
003040.SZ,190426901.46,123305347.16
003040.SZ,1182099672.38,784013525.88
003040.SZ,1182099672.38,784013525.88
003040.SZ,1010933166.5,674549994.89
003040.SZ,936800604.77,586797398.14
