ts_code,revenue,oper_cost
605086.SH,205992029.11,70066009.78
605086.SH,136407077.14,44795024.34
605086.SH,62938500.77,19578907.35
605086.SH,224600912.34,75235424.49
605086.SH,224600912.34,75235424.49
605086.SH,147443378.95,52504780.6
605086.SH,147443378.95,52504780.6
605086.SH,91141105.03,32334529.9
605086.SH,91141105.03,32334529.9
605086.SH,39009872.97,16153892.71
605086.SH,237406202.11,81702831.34
605086.SH,237406202.11,81702831.34
605086.SH,225590124.63,70628861.12
605086.SH,225590124.63,70628861.12
605086.SH,224849883.46,82517070.38
605086.SH,224849883.46,82517070.38
