ts_code,revenue,oper_cost
688639.SH,621155770.65,431492803.67
688639.SH,379638683.08,259028805.21
688639.SH,165075512.38,108695392.56
688639.SH,487244632.74,275125241.1
688639.SH,487244632.74,275125241.1
688639.SH,360559544.17,200338572.95
688639.SH,258463508.5,139785943.27
688639.SH,258463508.5,139785943.27
688639.SH,129786152.74,69364319.39
688639.SH,491310785.01,265465899.87
688639.SH,491310785.01,265465899.87
688639.SH,370128936.57,200337626.53
688639.SH,420846693.9,253731939.86
688639.SH,382545425.72,249905330.32
