ts_code,revenue,oper_cost
688239.SH,627732684.06,422993342.83
688239.SH,627732684.06,422993342.83
688239.SH,401886797.46,275292787.36
688239.SH,196956315.19,132435106.4
688239.SH,196956315.19,132435106.4
688239.SH,670669649.09,477279006.36
688239.SH,670669649.09,477279006.36
688239.SH,451445106.61,321960099.38
688239.SH,451445106.61,321960099.38
688239.SH,287392975.71,206232257.7
688239.SH,287392975.71,206232257.7
688239.SH,130008951.24,96717720.26
688239.SH,588762242.66,434319274.3
688239.SH,588762242.66,434319274.3
688239.SH,332575388.23,257749472.66
