ts_code,revenue,oper_cost
603281.SH,1751370901.54,1112857480.82
603281.SH,1177362709.71,730942565.11
603281.SH,580955839.17,352519113.84
603281.SH,3311725653.72,1897963257.39
603281.SH,3311725653.72,1897963257.39
603281.SH,2662537686.97,1505515638.44
603281.SH,1849478049.36,1040893297.17
603281.SH,2535407539.83,1572372853.71
603281.SH,2535407539.83,1572372853.71
603281.SH,1583588938.31,1071005004.83
603281.SH,1362972100.57,900816881.72
603281.SH,1362972100.57,900816881.72
603281.SH,1505644280.52,907010050.01
603281.SH,1505644280.52,907010050.01
