ts_code,revenue,oper_cost
920454.BJ,89861246.74,62339151.64
920454.BJ,59200169.55,42314207.59
920454.BJ,59200169.55,42314207.59
920454.BJ,26651057.33,19588636.03
920454.BJ,26651057.33,19588636.03
920454.BJ,150361704.36,112446840.35
