ts_code,revenue,oper_cost
688059.SH,359296701.36,175407947.58
688059.SH,229797275.05,113127374.07
688059.SH,109934468.49,53209523.15
688059.SH,109934468.49,53209523.15
688059.SH,312185917.22,153268272.14
688059.SH,312185917.22,153268272.14
688059.SH,220863594.98,109048503.69
688059.SH,137227782.66,69000245.05
688059.SH,137227782.66,69000245.05
688059.SH,51911063.18,28061050.49
688059.SH,258929016.2,128274062.65
688059.SH,258929016.2,128274062.65
688059.SH,164005915.87,85141635.85
688059.SH,213634957.72,107990671.53
688059.SH,134165082.91,67344048.29
