ts_code,revenue,oper_cost
688779.SH,4536201038.88,3705451013.43
688779.SH,4536201038.88,3705451013.43
688779.SH,2849001039.48,2314133538.48
688779.SH,2010634905.54,1719763758.06
688779.SH,2010634905.54,1719763758.06
688779.SH,1072526428.01,921863640.43
688779.SH,1072526428.01,921863640.43
688779.SH,664815519.8,562506670.16
688779.SH,664815519.8,562506670.16
688779.SH,2765861247.71,2290725767.89
688779.SH,2765861247.71,2290725767.89
688779.SH,2638905230.96,2220228854.35
688779.SH,2638905230.96,2220228854.35
