ts_code,revenue,oper_cost
301151.SZ,635526267.56,390452712.34
301151.SZ,396926684.58,240553625.78
301151.SZ,167200555.17,94877270.18
301151.SZ,167200555.17,94877270.18
301151.SZ,1046848450.35,592748419.38
301151.SZ,1046848450.35,596163348.69
301151.SZ,1046848450.35,596163348.69
301151.SZ,690691369.98,386868374.61
301151.SZ,449595030.97,246180213.37
301151.SZ,179086519.01,97094525.21
301151.SZ,1015364069.92,564901817.11
301151.SZ,1015364069.92,564901817.11
301151.SZ,945547469.3,502219020.45
301151.SZ,945547469.3,502219020.45
301151.SZ,829770983.38,455654389.82
