ts_code,revenue,oper_cost
605365.SH,4657764000.01,3530429332.36
605365.SH,2778421712.49,2071292420.44
605365.SH,1304178795.83,962576520.09
605365.SH,1304178795.83,962576520.09
605365.SH,5417889890.6,3794554110.86
605365.SH,5417889890.6,3794554110.86
605365.SH,3918779174.37,2691110942.98
605365.SH,3918779174.37,2691110942.98
605365.SH,800433947.22,565319100.79
605365.SH,5053218486.66,3621946024.41
605365.SH,5053218486.66,3621946024.41
605365.SH,4764761663.95,3685297056.93
605365.SH,4764761663.95,3685297056.93
