ts_code,revenue,oper_cost
920892.BJ,348961613.24,225815392.83
920892.BJ,348961613.24,225815392.83
920892.BJ,232156429.75,139377620.95
920892.BJ,74835296.81,50939498.92
920892.BJ,503619065.59,319299980.8
