ts_code,revenue,oper_cost
300937.SZ,2406228814.29,2268964017.96
300937.SZ,2406228814.29,2268964017.96
300937.SZ,1593377665.06,1500201360.38
300937.SZ,830916487.56,772465578.83
300937.SZ,2790133940.28,2591832281.35
300937.SZ,2790133940.28,2591832281.35
300937.SZ,2023890397.57,1860471065.45
300937.SZ,1334591923.76,1218376802.28
300937.SZ,1334591923.76,1218376802.28
300937.SZ,704233474.23,639600211.02
300937.SZ,2289374798.0,2080866491.57
300937.SZ,2289374798.0,2080866491.57
300937.SZ,1624100404.16,1477724030.26
300937.SZ,2023988593.92,1850785335.48
300937.SZ,1586780039.18,1443106624.62
