ts_code,revenue,oper_cost
301175.SZ,1118323654.74,749811539.72
301175.SZ,1118323654.74,749811539.72
301175.SZ,690251925.58,447924199.42
301175.SZ,306025086.11,189451697.56
301175.SZ,306025086.11,189451697.56
301175.SZ,1509801479.82,1085982054.45
301175.SZ,1509801479.82,1085982054.45
301175.SZ,1037658114.48,710393324.36
301175.SZ,1037658114.48,710393324.36
301175.SZ,340176261.59,238530693.92
301175.SZ,686483612.28,311705502.43
301175.SZ,686483612.28,311705502.43
301175.SZ,604238664.99,296916356.24
301175.SZ,604238664.99,296916356.24
