ts_code,revenue,oper_cost
688663.SH,560962251.32,377097532.34
688663.SH,326634431.0,218409331.4
688663.SH,126153151.52,85280322.7
688663.SH,843936802.05,569472275.22
688663.SH,843936802.05,569472275.22
688663.SH,500416543.28,337033412.69
688663.SH,500416543.28,337033412.69
688663.SH,307010685.18,202729052.41
688663.SH,307010685.18,202729052.41
688663.SH,86444939.39,56308457.27
688663.SH,631225763.2,380023864.11
688663.SH,631225763.2,380023864.11
688663.SH,532487368.9,311461592.35
688663.SH,431488099.44,257271007.11
