ts_code,revenue,oper_cost
300945.SZ,875275147.6,679913716.99
300945.SZ,875275147.6,679913716.99
300945.SZ,629089730.18,494544006.46
300945.SZ,359338798.06,289134261.64
300945.SZ,359338798.06,289134261.64
300945.SZ,808635446.78,580533261.69
300945.SZ,808635446.78,580533261.69
300945.SZ,580432253.85,405351655.72
300945.SZ,373492017.54,260427795.0
300945.SZ,373492017.54,260427795.0
300945.SZ,137635172.55,102940699.94
300945.SZ,896602104.77,665441142.05
300945.SZ,896602104.77,665441142.05
300945.SZ,672917440.81,497452255.18
300945.SZ,919672119.19,693747229.71
300945.SZ,919672119.19,693747229.71
300945.SZ,837406174.0,645856714.82
300945.SZ,837406174.0,645856714.82
