ts_code,revenue,oper_cost
920082.BJ,583066258.15,422103511.11
920082.BJ,405991049.41,296317728.18
920082.BJ,216450589.07,160229817.06
920082.BJ,679337812.53,492221186.95
920082.BJ,150938050.31,113512763.7
920082.BJ,615645724.33,456179476.55
920082.BJ,450955507.14,331382643.66
