ts_code,revenue,oper_cost
605208.SH,2238118187.72,1898120430.73
605208.SH,1443628102.51,1215145951.2
605208.SH,729159415.44,605625263.8
605208.SH,2696218121.87,2287211250.27
605208.SH,2696218121.87,2287211250.27
605208.SH,1859690971.21,1585174067.51
605208.SH,1092704712.2,946880124.21
605208.SH,1092704712.2,946880124.21
605208.SH,412141282.88,365036988.01
605208.SH,2642823175.77,2264938293.42
605208.SH,2642823175.77,2264938293.42
605208.SH,1826851655.34,1565853467.47
605208.SH,2493945296.13,2166344536.11
605208.SH,2334883314.18,2002665967.26
