ts_code,revenue,oper_cost
688283.SH,123767873.97,42842260.77
688283.SH,59005793.78,19458112.07
688283.SH,11975878.31,3131833.82
688283.SH,162893306.71,60252632.94
688283.SH,162893306.71,60252632.94
688283.SH,90378616.56,34956453.49
688283.SH,90378616.56,34956453.49
688283.SH,38836607.7,14566827.08
688283.SH,7103121.22,2562871.75
688283.SH,130188704.2,39726887.68
688283.SH,130188704.2,39726887.68
688283.SH,52808642.27,14167836.5
688283.SH,105459147.0,37794377.33
688283.SH,105459147.0,37794377.33
688283.SH,57731939.83,18299075.39
