ts_code,revenue,oper_cost
688677.SH,218065828.82,76715782.61
688677.SH,135572369.28,47486756.63
688677.SH,67158223.15,21524360.27
688677.SH,275197324.95,99943433.36
688677.SH,275197324.95,99943433.36
688677.SH,198875360.94,70016520.6
688677.SH,135173167.5,47656836.54
688677.SH,135173167.5,47656836.54
688677.SH,71569038.33,24530475.91
688677.SH,252866320.49,105279964.66
688677.SH,252866320.49,105279964.66
688677.SH,192891393.74,80229541.61
688677.SH,200680726.79,84676820.07
688677.SH,200680726.79,84676820.07
688677.SH,181035017.59,74171098.95
688677.SH,181035017.59,74171098.95
