ts_code,revenue,oper_cost
300976.SZ,899030387.66,545386181.95
300976.SZ,594077381.64,355674271.17
300976.SZ,291365761.16,173217783.2
300976.SZ,959479778.19,540994483.88
300976.SZ,959479778.19,540994483.88
300976.SZ,639150676.93,352396067.72
300976.SZ,639150676.93,352396067.72
300976.SZ,373686864.65,207409125.65
300976.SZ,373686864.65,207409125.65
300976.SZ,159762689.21,89527199.94
300976.SZ,866784611.46,451001276.76
300976.SZ,866784611.46,451001276.76
300976.SZ,607063709.95,339861121.47
300976.SZ,366099271.34,213191725.19
