ts_code,revenue,oper_cost
300958.SZ,749923606.16,576537373.15
300958.SZ,441708943.45,334382584.7
300958.SZ,222688824.84,177408735.18
300958.SZ,1038313711.66,813619455.96
300958.SZ,1038313711.66,813619455.96
300958.SZ,577410250.48,432066480.21
300958.SZ,376611278.38,278017422.2
300958.SZ,376611278.38,278017422.2
300958.SZ,37119924.25,30358164.03
300958.SZ,1118707239.25,880381562.59
300958.SZ,1118707239.25,880381562.59
300958.SZ,709055645.94,547054132.01
300958.SZ,1022250754.79,820056826.06
300958.SZ,814235679.7,597215515.09
