ts_code,revenue,oper_cost
688350.SH,1036586970.58,830094406.87
688350.SH,1036586970.58,830094406.87
688350.SH,667460031.82,526450504.31
688350.SH,667460031.82,526450504.31
688350.SH,313304737.6,242886115.59
688350.SH,1134782996.12,849768144.01
688350.SH,1134782996.12,849768144.01
688350.SH,819262650.37,589415970.23
688350.SH,514612992.29,369345332.05
688350.SH,514612992.29,369345332.05
688350.SH,229084196.31,171061237.05
688350.SH,1130330548.61,848972702.12
688350.SH,1130330548.61,848972702.12
688350.SH,823189943.44,614401791.41
688350.SH,1115517453.77,857933852.76
688350.SH,994184675.35,743109061.55
