ts_code,revenue,oper_cost
301228.SZ,210601999.0,140578684.05
301228.SZ,121530611.3,82155918.52
301228.SZ,54871245.63,39207230.58
301228.SZ,54871245.63,39207230.58
301228.SZ,424866246.46,253586855.03
301228.SZ,424866246.46,253586855.03
301228.SZ,265266468.64,160655423.3
301228.SZ,265266468.64,160655423.3
301228.SZ,163990661.8,98331260.83
301228.SZ,60629228.96,37670356.84
301228.SZ,359899907.24,197931833.6
301228.SZ,359899907.24,197931833.6
301228.SZ,196988423.89,104785426.25
301228.SZ,297958536.73,117888414.75
301228.SZ,297958536.73,117888414.75
301228.SZ,177713075.66,65936955.9
