ts_code,revenue,oper_cost
688737.SH,739609598.79,629606168.35
688737.SH,739609598.79,629606168.35
688737.SH,624814052.93,520748678.69
688737.SH,2577294090.68,2133523344.97
688737.SH,2577294090.68,2133523344.97
688737.SH,2040538906.96,1670396457.97
688737.SH,2040538906.96,1670396457.97
688737.SH,1376607629.59,1097267598.89
688737.SH,1376607629.59,1097267598.89
688737.SH,1001319621.37,814008693.5
688737.SH,1001319621.37,814008693.5
688737.SH,336530152.13,298853453.76
688737.SH,336530152.13,298853453.76
