ts_code,revenue,oper_cost
300936.SZ,151787466.08,93376985.52
300936.SZ,151787466.08,93376985.52
300936.SZ,93613718.11,55744777.58
300936.SZ,45821052.74,27818811.31
300936.SZ,210439047.66,114444114.68
300936.SZ,210439047.66,114444114.68
300936.SZ,153008713.38,83264005.56
300936.SZ,86210827.56,48679738.08
300936.SZ,86210827.56,48679738.08
300936.SZ,24207803.2,15076371.83
300936.SZ,176486076.84,91609512.25
300936.SZ,176486076.84,91609512.25
300936.SZ,174848427.55,91085418.0
300936.SZ,145385994.97,66230256.8
