ts_code,revenue,oper_cost
605378.SH,899145006.37,748462483.83
605378.SH,563106182.59,460972847.08
605378.SH,285732597.11,230913638.25
605378.SH,1098778984.38,837928336.53
605378.SH,1098778984.38,837928336.53
605378.SH,816272460.93,608750097.54
605378.SH,816272460.93,608750097.54
605378.SH,438589060.5,326406568.12
605378.SH,438589060.5,326406568.12
605378.SH,163570576.94,127124263.03
605378.SH,990624459.31,745536991.3
605378.SH,990624459.31,745536991.3
605378.SH,1051980876.25,829095646.54
605378.SH,1051980876.25,829095646.54
605378.SH,1077896628.2,879377767.66
605378.SH,1077896628.2,879377767.66
