ts_code,revenue,oper_cost
601921.SH,7150108264.49,5199820658.91
601921.SH,4962673914.59,3553394037.47
601921.SH,2057512229.65,1549215351.77
601921.SH,2057512229.65,1549215351.77
601921.SH,9807725346.59,7055044281.95
601921.SH,9807725346.59,7055044281.95
601921.SH,5757783924.43,4182509860.12
601921.SH,5757783924.43,4182509860.12
601921.SH,3847921402.14,2724558903.75
601921.SH,3847921402.14,2724558903.75
601921.SH,1057705030.39,783654909.6
601921.SH,10182774455.73,7250219544.01
601921.SH,10182774455.73,7250219544.01
601921.SH,9861332070.73,7143530268.91
601921.SH,9861332070.73,7143530268.91
