ts_code,revenue,oper_cost
301037.SZ,2473068362.61,2191428403.22
301037.SZ,2473068362.61,2191428403.22
301037.SZ,1475450482.99,1288906703.44
301037.SZ,516376172.08,446311188.5
301037.SZ,516376172.08,446311188.5
301037.SZ,2022152767.58,1650760124.26
301037.SZ,2022152767.58,1650760124.26
301037.SZ,1418775210.85,1137009510.23
301037.SZ,1418775210.85,1137009510.23
301037.SZ,222081531.93,177309336.46
301037.SZ,2054353842.05,1609063477.07
301037.SZ,2054353842.05,1609063477.07
301037.SZ,1720693948.39,1399206025.34
