ts_code,revenue,oper_cost
300814.SZ,995344200.64,806407893.66
300814.SZ,995344200.64,806407893.66
300814.SZ,604745848.77,485022107.34
300814.SZ,268042539.51,214175710.49
300814.SZ,268042539.51,214175710.49
300814.SZ,1082031027.07,854332596.43
300814.SZ,1082031027.07,854332596.43
300814.SZ,825454556.8,641587468.76
300814.SZ,825454556.8,641587468.76
300814.SZ,539247839.48,419144687.73
300814.SZ,539247839.48,419144687.73
300814.SZ,190242945.48,149968230.16
300814.SZ,1116595141.64,874936421.04
300814.SZ,1116595141.64,874936421.04
300814.SZ,868419864.37,667966422.23
