ts_code,revenue,oper_cost
688787.SH,130776263.35,42132924.87
688787.SH,130776263.35,42132924.87
688787.SH,106001599.53,30929814.03
688787.SH,44238877.46,11896210.81
688787.SH,44238877.46,11896210.81
688787.SH,233373953.01,75377910.56
688787.SH,233373953.01,75377910.56
688787.SH,142773549.92,44171314.42
688787.SH,142773549.92,44171314.42
688787.SH,101939156.37,24832894.42
688787.SH,101939156.37,24832894.42
688787.SH,31260885.02,5368715.96
688787.SH,237558118.15,70675170.49
688787.SH,237558118.15,70675170.49
688787.SH,192657698.25,67867821.67
