ts_code,revenue,oper_cost
920019.BJ,990277107.22,859609152.64
920019.BJ,655596321.22,564572110.93
920019.BJ,296280977.01,256356111.47
920019.BJ,1164162254.63,1019069393.7
920019.BJ,1164144780.0,1007204933.34
