ts_code,revenue,oper_cost
605598.SH,588256670.49,418482971.0
605598.SH,588256670.49,418482971.0
605598.SH,400686248.22,283268826.67
605598.SH,792062808.76,527998117.97
605598.SH,792062808.76,527998117.97
605598.SH,496903032.47,349842351.14
605598.SH,496903032.47,349842351.14
605598.SH,365150057.97,259021601.56
605598.SH,365150057.97,259021601.56
605598.SH,1005643138.36,713456618.07
605598.SH,1005643138.36,713456618.07
605598.SH,963424230.94,717131929.16
605598.SH,963424230.94,717131929.16
605598.SH,856140070.41,590672048.83
605598.SH,856140070.41,590672048.83
