ts_code,revenue,oper_cost
688191.SH,384871237.49,246818998.55
688191.SH,384871237.49,246818998.55
688191.SH,237034851.58,155645478.32
688191.SH,32522708.82,18909374.29
688191.SH,502233258.95,297426234.4
688191.SH,502233258.95,297426234.4
688191.SH,274361193.69,158666010.12
688191.SH,274361193.69,158666010.12
688191.SH,161938529.07,96932918.33
688191.SH,161938529.07,96932918.33
688191.SH,15111966.89,9893087.74
688191.SH,328541518.7,169359143.31
688191.SH,328541518.7,169359143.31
688191.SH,143815788.17,71852986.07
688191.SH,219371240.26,114688959.0
688191.SH,219371240.26,114688959.0
688191.SH,136791496.21,65775389.09
688191.SH,136791496.21,65775389.09
