ts_code,revenue,oper_cost
605319.SH,1048589600.9,869168334.73
605319.SH,1048589600.9,869168334.73
605319.SH,657994527.02,543204304.29
605319.SH,335591549.16,277947718.66
605319.SH,335591549.16,277947718.66
605319.SH,1416901448.4,1121121885.81
605319.SH,1416901448.4,1121121885.81
605319.SH,918993001.23,737082360.21
605319.SH,918993001.23,737082360.21
605319.SH,546874638.05,448101808.23
605319.SH,546874638.05,448101808.23
605319.SH,188178985.6,158599283.69
605319.SH,1569486040.25,1246138774.51
605319.SH,1569486040.25,1246138774.51
605319.SH,1526957038.21,1243543831.83
605319.SH,1526957038.21,1243543831.83
