ts_code,revenue,oper_cost
301119.SZ,245154888.08,178877641.59
301119.SZ,245154888.08,178877641.59
301119.SZ,161210629.92,117738773.32
301119.SZ,161210629.92,117738773.32
301119.SZ,282096369.47,194942680.6
301119.SZ,282096369.47,194942680.6
301119.SZ,189939754.28,130326696.1
301119.SZ,189939754.28,130326696.1
301119.SZ,112864032.45,79168816.53
301119.SZ,112864032.45,79168816.53
301119.SZ,305142814.69,217218577.45
301119.SZ,305142814.69,217218577.45
301119.SZ,319518870.21,222927581.47
301119.SZ,319518870.21,222927581.47
301119.SZ,280120247.78,192852871.12
