ts_code,revenue,oper_cost
688687.SH,706514614.89,86970503.9
688687.SH,706514614.89,86970503.9
688687.SH,453130705.36,56004873.85
688687.SH,171604130.22,23465310.88
688687.SH,862053007.26,111517191.31
688687.SH,862053007.26,111517191.31
688687.SH,535247100.48,62307604.69
688687.SH,313637699.88,40549772.0
688687.SH,313637699.88,40549772.0
688687.SH,121916599.45,17454442.2
688687.SH,824924797.54,103735224.35
688687.SH,824924797.54,103735224.35
688687.SH,535591072.58,61881122.94
688687.SH,705856642.52,97427108.22
688687.SH,705856642.52,97427108.22
688687.SH,490551783.54,77453567.61
688687.SH,490551783.54,77453567.61
