ts_code,revenue,oper_cost
001288.SZ,411066979.54,316062010.68
001288.SZ,411066979.54,316062010.68
001288.SZ,259991457.2,195276049.65
001288.SZ,690941274.42,476141039.17
001288.SZ,690941274.42,476141039.17
001288.SZ,290344710.22,190012352.35
001288.SZ,290344710.22,190012352.35
001288.SZ,228231528.13,150886333.57
001288.SZ,228231528.13,150886333.57
001288.SZ,774646014.74,563427051.7
001288.SZ,774646014.74,563427051.7
001288.SZ,782056924.54,586425110.85
001288.SZ,626007385.6,448945674.56
001288.SZ,626007385.6,448945674.56
