ts_code,revenue,oper_cost
300941.SZ,252669865.66,160238303.79
300941.SZ,252669865.66,160238303.79
300941.SZ,176918753.85,113629770.45
300941.SZ,80340233.19,50813124.32
300941.SZ,613870533.74,382523991.97
300941.SZ,613870533.74,382523991.97
300941.SZ,342733242.43,222716980.44
300941.SZ,223416581.72,147572678.13
300941.SZ,223416581.72,147572678.13
300941.SZ,65435754.82,40904382.41
300941.SZ,542116698.42,378816787.51
300941.SZ,542116698.42,378816787.51
300941.SZ,260154675.73,190824368.11
300941.SZ,407263503.8,290585802.45
300941.SZ,306619031.79,209333032.31
