ts_code,revenue,oper_cost
301004.SZ,393532719.03,279699805.94
301004.SZ,393532719.03,279699805.94
301004.SZ,218330464.6,154166186.57
301004.SZ,79169560.85,54161842.98
301004.SZ,79169560.85,54161842.98
301004.SZ,355587529.2,228849682.44
301004.SZ,355587529.2,228849682.44
301004.SZ,227342821.29,145090768.88
301004.SZ,227342821.29,145090768.88
301004.SZ,146111203.42,93755551.08
301004.SZ,146111203.42,93755551.08
301004.SZ,73046170.17,48623771.83
301004.SZ,404961066.32,263245398.33
301004.SZ,404961066.32,263245398.33
301004.SZ,376448838.9,244774402.38
