ts_code,revenue,oper_cost
688597.SH,180044332.62,105462076.89
688597.SH,111220541.31,60202560.73
688597.SH,43713211.8,22710542.67
688597.SH,459122190.53,291858386.41
688597.SH,459122190.53,291858386.41
688597.SH,267360420.32,175620252.32
688597.SH,267360420.32,175620252.32
688597.SH,74013613.97,59533313.04
688597.SH,74013613.97,59533313.04
688597.SH,35836525.62,32502461.47
688597.SH,533665673.43,362275289.18
688597.SH,533665673.43,362275289.18
688597.SH,427774807.22,290508564.94
688597.SH,427774807.22,290508564.94
