ts_code,revenue,oper_cost
688070.SH,123762198.5,56906330.05
688070.SH,70993474.9,33117162.13
688070.SH,21380793.91,8085045.97
688070.SH,271808806.76,120829956.15
688070.SH,271808806.76,120829956.15
688070.SH,163685031.06,65954015.48
688070.SH,94739214.5,35870614.16
688070.SH,94739214.5,35870614.16
688070.SH,18217289.41,6379524.23
688070.SH,210760336.53,91651873.45
688070.SH,210760336.53,91651873.45
688070.SH,123485984.13,49999340.81
688070.SH,116574331.32,42004570.08
688070.SH,116574331.32,42004570.08
688070.SH,103386965.35,29998919.24
