ts_code,revenue,oper_cost
301229.SZ,467224747.32,385163008.09
301229.SZ,272994257.77,227094702.2
301229.SZ,147157582.52,120283098.03
301229.SZ,147157582.52,120283098.03
301229.SZ,548721278.84,416010941.07
301229.SZ,548721278.84,416010941.07
301229.SZ,548721278.84,416010941.07
301229.SZ,384221102.58,288793672.96
301229.SZ,384221102.58,288793672.96
301229.SZ,263086406.38,192339074.74
301229.SZ,128621086.93,91726059.3
301229.SZ,495625590.51,353195497.19
301229.SZ,495625590.51,353195497.19
301229.SZ,323690318.75,231072428.4
301229.SZ,413254023.9,275966292.47
301229.SZ,413254023.9,275966292.47
301229.SZ,287067000.61,165841087.92
