ts_code,revenue,oper_cost
001205.SZ,428598547.64,264077586.14
001205.SZ,285144877.29,176138486.7
001205.SZ,142945844.25,85756539.66
001205.SZ,480019530.19,280347468.09
001205.SZ,480019530.19,280347468.09
001205.SZ,346139977.36,206063747.35
001205.SZ,346139977.36,206063747.35
001205.SZ,215717609.67,131559221.89
001205.SZ,215717609.67,131559221.89
001205.SZ,111770600.07,66242689.3
001205.SZ,382359844.67,265194594.49
001205.SZ,382359844.67,265194594.49
001205.SZ,295618652.04,203663762.92
001205.SZ,266516872.28,187661514.32
001205.SZ,266516872.28,187661514.32
